code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target,total_clicks,active_days,avg_clicks_per_day,relative_engagement,avg_score,avg_lateness
FFF,2013J,603170,M,London Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,0,676.0,28.0,3.466666666666667,-0.10381087323145717,94.0,-1.0
FFF,2013J,603199,M,North Western Region,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,1,2122.0,46.0,4.168958742632613,1.9142369414390628,68.0,-6.0
FFF,2013J,603204,F,London Region,HE Qualification,20-30%,0-35,0,180,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,603216,M,North Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,1,186.0,24.0,2.1136363636363638,-0.7876583346343305,74.0,0.0
FFF,2013J,603220,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,1,179.0,17.0,2.2375,-0.797427584082943,74.0,-4.0
FFF,2013J,603231,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,0,1296.0,41.0,3.891891891891892,0.7614655065027908,84.0,-2.0
FFF,2013J,603260,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1,564.0,20.0,4.0285714285714285,-0.2601188644092568,92.0,-2.0
FFF,2013J,603300,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,1428.0,36.0,4.08,0.9456856389623403,90.0,-3.0
FFF,2013J,603327,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,1540.0,34.0,4.265927977839335,1.1019936301401398,84.0,-1.0
FFF,2013J,603341,M,North Region,Lower Than A Level,?,0-35,0,60,N,Pass,0,207.0,12.0,2.0097087378640777,-0.7583505862884931,62.0,-1.0
FFF,2013J,603389,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0,506.0,24.0,3.2229299363057327,-0.3410640741263316,74.0,-2.0
FFF,2013J,603423,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn,1,307.0,20.0,2.6695652173913045,-0.6187898798797434,64.0,-8.5
FFF,2013J,603437,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,0,659.0,36.0,3.168269230769231,-0.12753619332094462,92.0,-1.0
FFF,2013J,603529,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0,674.0,17.0,3.9881656804733727,-0.10660208735963217,53.666666666666664,0.6666666666666666
FFF,2013J,603575,M,South Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,603576,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,444.0,23.0,3.5238095238095237,-0.4275917120997564,88.0,0.0
FFF,2013J,603597,M,London Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,0,844.0,30.0,4.373056994818653,0.13065111353524228,76.0,-1.0
FFF,2013J,603600,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0,736.0,24.0,3.376146788990826,-0.02007444938620737,80.0,0.0
FFF,2013J,603611,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,686.0,31.0,3.396039603960396,-0.0898548025905822,76.0,-1.0
FFF,2013J,603651,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,0,1377.0,53.0,3.642857142857143,0.874509678693878,80.0,0.0
FFF,2013J,603733,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,831.0,20.0,3.938388625592417,0.11250822170210481,100.0,-2.0
FFF,2013J,603819,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,520.0,25.0,3.1325301204819276,-0.32152557522910663,74.0,7.0
FFF,2013J,603848,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,Y,Withdrawn,1,798.0,37.0,3.1666666666666665,0.06645318858721742,74.0,-12.5
FFF,2013J,603873,M,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,1,309.0,16.0,2.663793103448276,-0.6159986657515685,0.0,0.0
FFF,2013J,603931,M,North Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,977.0,45.0,3.923694779116466,0.3162668530588793,40.0,-14.5
FFF,2013J,604087,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Fail,1,325.0,14.0,2.8017241379310347,-0.5936689527261685,86.0,6.0
FFF,2013J,604142,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1,128.0,6.0,2.6666666666666665,-0.8686035443514053,72.0,-12.5
FFF,2013J,604184,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,0,767.0,25.0,4.058201058201059,0.023189369600505026,74.0,0.0
FFF,2013J,604228,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,1,561.0,14.0,3.978723404255319,-0.2643056856015193,72.0,-7.0
FFF,2013J,604258,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,1,411.0,20.0,4.069306930693069,-0.4736467452146438,72.0,4.0
FFF,2013J,604296,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,1,17.0,2.0,2.8333333333333335,-1.0235159284651174,0.0,0.0
FFF,2013J,604379,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,149.0,9.0,2.442622950819672,-0.8392957960055679,58.5,0.5
FFF,2013J,604416,M,Ireland,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,1,258.0,13.0,2.58,-0.6871746260200308,92.0,-1.0
FFF,2013J,604427,M,London Region,A Level or Equivalent,10-20,0-35,0,150,N,Pass,0,482.0,27.0,3.08974358974359,-0.37455864366443153,82.0,0.0
FFF,2013J,604449,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,1,511.0,12.0,4.367521367521367,-0.3340860388058941,0.0,0.0
FFF,2013J,604478,M,North Region,Lower Than A Level,?,35-55,0,120,N,Pass,0,2243.0,50.0,4.256166982922201,2.08310539619365,74.0,0.0
FFF,2013J,604514,M,Scotland,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,1,706.0,29.0,3.6020408163265305,-0.06194266130883227,90.0,0.0
FFF,2013J,604581,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,1,94.0,10.0,2.611111111111111,-0.9160541845303802,86.0,0.0
FFF,2013J,604583,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,1389.0,38.0,3.6171875,0.8912569634629279,76.0,-3.0
FFF,2013J,604606,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,1,632.0,31.0,3.611428571428571,-0.16521758405130701,62.0,-2.0
FFF,2013J,604619,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,604633,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,322.0,26.0,2.7288135593220337,-0.597855773918431,80.0,0.0
FFF,2013J,604635,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,0,369.0,19.0,3.265486725663717,-0.5322622419063187,66.0,-1.0
FFF,2013J,604700,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Distinction,0,1012.0,17.0,4.080645161290323,0.3651131003019417,84.0,0.0
FFF,2013J,604741,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass,0,325.0,14.0,4.012345679012346,-0.5936689527261685,86.0,0.0
FFF,2013J,604755,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,0,332.0,22.0,3.018181818181818,-0.583899703277556,82.0,0.0
FFF,2013J,604766,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,0,982.0,27.0,4.546296296296297,0.3232448883793168,68.0,0.0
FFF,2013J,604799,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,0,527.0,35.0,2.5960591133004924,-0.31175632578049417,74.0,0.0
FFF,2013J,604817,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,Y,Fail,1,111.0,6.0,3.0833333333333335,-0.8923288644408928,0.0,0.0
FFF,2013J,604828,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1,387.0,17.0,3.225,-0.5071413147527437,78.0,-1.0
FFF,2013J,604879,F,South West Region,HE Qualification,20-30%,0-35,0,120,N,Distinction,0,1697.0,40.0,4.561827956989247,1.3211039392018769,78.0,-4.0
FFF,2013J,604889,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1,125.0,5.0,2.717391304347826,-0.8727903655436678,0.0,0.0
FFF,2013J,604918,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1,304.0,12.0,3.4157303370786516,-0.6229767010720059,80.0,-1.0
FFF,2013J,604945,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,1,253.0,22.0,1.8071428571428572,-0.6941526613404683,56.0,-1.0
FFF,2013J,604946,M,London Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn,1,407.0,16.0,2.339080459770115,-0.47922917347099375,0.0,0.0
FFF,2013J,605012,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0,345.0,21.0,2.4125874125874125,-0.5657568114444186,80.0,0.0
FFF,2013J,605048,M,North Region,HE Qualification,0-10%,0-35,0,60,N,Pass,0,1426.0,37.0,4.295180722891566,0.9428944248341653,86.0,-1.0
FFF,2013J,605069,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0,264.0,20.0,3.3417721518987342,-0.6788009836355058,76.0,5.0
FFF,2013J,605091,M,South East Region,No Formal quals,20-30%,0-35,0,150,N,Withdrawn,1,1525.0,47.0,3.91025641025641,1.0810595241788274,86.0,-3.0
FFF,2013J,605108,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,605145,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1,24.0,5.0,2.1818181818181817,-1.013746679016505,0.0,0.0
FFF,2013J,605195,M,Scotland,HE Qualification,60-70%,0-35,0,90,N,Distinction,0,614.0,28.0,2.6695652173913045,-0.19033851120488196,82.0,1.0
FFF,2013J,605228,F,London Region,Lower Than A Level,70-80%,0-35,0,240,N,Withdrawn,1,126.0,3.0,3.6,-0.8713947584795804,86.0,0.0
FFF,2013J,605265,F,North Region,HE Qualification,?,35-55,0,60,N,Pass,0,646.0,34.0,3.032863849765258,-0.14567908515408207,66.0,-1.0
FFF,2013J,605269,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,1,165.0,9.0,3.5106382978723403,-0.8169660829801679,64.0,0.0
FFF,2013J,605372,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1,103.0,7.0,2.239130434782609,-0.9034937209535927,0.0,0.0
FFF,2013J,605394,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1,49.0,2.0,2.130434782608696,-0.9788565024143175,74.0,14.0
FFF,2013J,605409,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,0,1195.0,29.0,4.818548387096774,0.6205091930299536,92.0,-1.0
FFF,2013J,605459,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0,393.0,22.0,3.358974358974359,-0.49876767236821873,58.333333333333336,1.0
FFF,2013J,605538,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,0,1324.0,33.0,4.8145454545454545,0.8005425042972406,88.0,-5.0
FFF,2013J,605571,F,Scotland,HE Qualification,70-80%,35-55,0,90,N,Distinction,0,2765.0,48.0,5.379377431906615,2.811612283647323,93.33333333333333,0.3333333333333333
FFF,2013J,605589,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass,0,798.0,24.0,4.925925925925926,0.06645318858721742,62.0,-22.0
FFF,2013J,605598,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,823.0,29.0,3.593886462882096,0.10134336518940484,78.0,-1.0
FFF,2013J,605621,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0,346.0,16.0,3.6041666666666665,-0.5643612043803311,78.0,3.0
FFF,2013J,605666,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Pass,0,478.0,26.0,3.1447368421052633,-0.3801410719207815,96.0,10.0
FFF,2013J,605756,M,South East Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,0,376.0,18.0,3.081967213114754,-0.5224929924577062,88.0,0.0
FFF,2013J,605886,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,1,1334.0,26.0,5.4227642276422765,0.8144985749381156,56.0,-2.0
FFF,2013J,605905,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,1,200.0,20.0,2.0618556701030926,-0.7681198357371056,94.0,0.0
FFF,2013J,605921,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1,16.0,2.0,1.3333333333333333,-1.0249115355292049,0.0,0.0
FFF,2013J,605940,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,1,84.0,7.0,2.048780487804878,-0.9300102551712551,70.0,0.0
FFF,2013J,605954,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,1,316.0,18.0,2.981132075471698,-0.606229416302956,76.0,0.0
FFF,2013J,605974,M,North Region,HE Qualification,?,0-35,0,180,N,Pass,0,964.0,39.0,3.5182481751824817,0.29812396122574186,74.0,-1.0
FFF,2013J,605988,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,0,1220.0,33.0,3.696969696969697,0.655399369632141,84.0,-3.0
FFF,2013J,605993,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,1,415.0,21.0,3.3739837398373984,-0.4680643169582938,98.0,-5.0
FFF,2013J,606002,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,288.0,23.0,2.5945945945945947,-0.6453064140974059,76.0,0.0
FFF,2013J,606006,M,North Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,1,559.0,22.0,2.9893048128342246,-0.2670968997296943,36.0,-2.0
FFF,2013J,606062,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,0,555.0,32.0,3.2267441860465116,-0.2726793279860443,76.0,-2.0
FFF,2013J,606079,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,120,N,Fail,1,1788.0,53.0,4.12933025404157,1.448104182033839,76.0,0.0
FFF,2013J,606104,F,North Region,HE Qualification,?,35-55,0,60,N,Distinction,0,2013.0,33.0,6.7324414715719065,1.7621157714535256,72.0,-1.0
FFF,2013J,606167,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,0,1495.0,37.0,5.932539682539683,1.0391913122562026,78.0,0.0
FFF,2013J,606189,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,606304,M,Ireland,Lower Than A Level,?,35-55,0,120,N,Pass,0,355.0,25.0,2.21875,-0.5518007408035436,90.0,1.0
FFF,2013J,606369,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,606386,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,N,Fail,1,600.0,30.0,3.0150753768844223,-0.2098770101021069,84.0,0.0
FFF,2013J,606407,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,1,125.0,8.0,2.272727272727273,-0.8727903655436678,72.0,49.0
FFF,2013J,606425,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,1,1273.0,43.0,3.07487922705314,0.7293665440287783,88.0,-7.0
FFF,2013J,606428,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1,1092.0,38.0,3.8586572438162543,0.47676166542894144,89.0,-1.5
FFF,2013J,606436,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1,372.0,22.0,2.6382978723404253,-0.5280754207140561,82.0,-2.0
FFF,2013J,606444,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Distinction,0,1346.0,38.0,3.60857908847185,0.8312458597071656,88.66666666666667,-0.3333333333333333
FFF,2013J,606459,M,South West Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,1,450.0,24.0,2.7777777777777777,-0.4192180697152314,68.0,0.0
FFF,2013J,606496,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,Fail,1,795.0,20.0,4.622093023255814,0.06226636739495493,76.0,0.0
FFF,2013J,606612,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1,29.0,1.0,2.0714285714285716,-1.0067686436960674,0.0,0.0
FFF,2013J,606711,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0,520.0,18.0,2.857142857142857,-0.32152557522910663,78.0,0.0
FFF,2013J,606712,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,746.0,30.0,4.010752688172043,-0.006118378745332404,84.0,0.0
FFF,2013J,606817,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,1,113.0,5.0,2.5681818181818183,-0.8895376503127178,0.0,0.0
FFF,2013J,606835,M,South West Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,0,2118.0,41.0,5.295,1.9086545131827128,74.0,-2.0
FFF,2013J,606903,F,South East Region,HE Qualification,60-70%,35-55,0,60,N,Pass,0,1008.0,25.0,3.789473684210526,0.3595306720455917,100.0,-3.0
FFF,2013J,606911,M,South West Region,Lower Than A Level,40-50%,35-55,0,150,N,Withdrawn,1,581.0,14.0,4.5390625,-0.23639354431976936,0.0,0.0
FFF,2013J,606930,M,South Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn,1,1098.0,26.0,3.9214285714285713,0.4851353078134664,74.0,-4.0
FFF,2013J,606939,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,90,N,Pass,0,935.0,31.0,3.61003861003861,0.2576513563672045,96.0,-1.0
FFF,2013J,606966,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,1,358.0,15.0,3.5098039215686274,-0.5476139196112811,66.0,-2.0
FFF,2013J,606967,M,Scotland,A Level or Equivalent,70-80%,0-35,0,150,N,Withdrawn,1,1.0,1.0,1.0,-1.0458456414905175,56.0,-1.0
FFF,2013J,606990,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0,547.0,10.0,5.47,-0.2838441844987442,74.0,-2.0
FFF,2013J,606998,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Fail,1,97.0,15.0,1.6440677966101696,-0.9118673633381177,0.0,0.0
FFF,2013J,607011,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,1,231.0,12.0,2.625,-0.7248560167503931,76.0,0.0
FFF,2013J,607047,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Pass,0,575.0,17.0,3.9655172413793105,-0.24476718670429434,89.0,0.6666666666666666
FFF,2013J,607052,M,East Midlands Region,A Level or Equivalent,10-20,35-55,0,90,N,Pass,0,1824.0,33.0,4.481572481572481,1.4983460363409888,78.66666666666667,-4.0
FFF,2013J,607068,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,1,18.0,2.0,1.3846153846153846,-1.02212032140103,0.0,0.0
FFF,2013J,607118,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,591.0,26.0,3.436046511627907,-0.22243747367889438,70.0,0.0
FFF,2013J,607134,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,1,429.0,22.0,3.0642857142857145,-0.44852581806106884,68.0,-2.0
FFF,2013J,607135,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,1,390.0,10.0,5.571428571428571,-0.5029544935604812,76.0,-3.0
FFF,2013J,607200,M,London Region,HE Qualification,0-10%,0-35,0,60,N,Fail,1,103.0,8.0,1.9807692307692308,-0.9034937209535927,50.0,0.0
FFF,2013J,607247,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Distinction,0,1494.0,42.0,3.9523809523809526,1.0377957051921152,84.0,-1.0
FFF,2013J,607407,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1,1031.0,41.0,3.7765567765567765,0.39162963451960414,90.0,0.0
FFF,2013J,607473,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,1,948.0,27.0,3.933609958506224,0.27579424820034193,78.0,-2.0
FFF,2013J,607533,F,South West Region,Lower Than A Level,10-20,0-35,0,90,N,Withdrawn,1,191.0,9.0,3.537037037037037,-0.780680299313893,70.0,3.0
FFF,2013J,607538,M,Ireland,Lower Than A Level,?,35-55,0,60,N,Pass,0,1006.0,34.0,3.6849816849816848,0.35673945791741674,78.0,-1.0
FFF,2013J,607577,M,Scotland,No Formal quals,30-40%,35-55,0,90,N,Fail,1,384.0,9.0,4.21978021978022,-0.5113281359450061,0.0,0.0
FFF,2013J,607586,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1,775.0,20.0,4.696969696969697,0.034354226113204996,82.0,-2.0
FFF,2013J,607613,M,West Midlands Region,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,607629,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,607650,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,0,321.0,21.0,3.0283018867924527,-0.5992513809825185,82.0,-1.0
FFF,2013J,607696,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,150,N,Fail,1,53.0,11.0,1.8928571428571428,-0.9732740741579676,64.0,0.0
FFF,2013J,607794,M,South Region,A Level or Equivalent,90-100%,35-55,0,150,N,Distinction,0,817.0,27.0,3.817757009345794,0.09296972280487986,86.0,10.0
FFF,2013J,607866,M,South Region,Lower Than A Level,40-50%,0-35,0,60,Y,Withdrawn,1,397.0,19.0,2.856115107913669,-0.49318524411186876,70.0,-14.0
FFF,2013J,607938,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,1337.0,21.0,6.821428571428571,0.8186853961303782,76.0,-7.0
FFF,2013J,607979,M,North Region,A Level or Equivalent,?,35-55,0,60,N,Distinction,0,1108.0,28.0,3.7432432432432434,0.4990913784543414,72.0,-1.0
FFF,2013J,608008,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,1316.0,31.0,4.491467576791809,0.7893776477845407,72.0,-1.0
FFF,2013J,608043,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,Pass,0,952.0,32.0,3.606060606060606,0.2813766764566919,68.0,0.0
FFF,2013J,608111,M,London Region,HE Qualification,10-20,35-55,0,180,N,Withdrawn,1,1184.0,43.0,4.717131474103586,0.6051575153249912,70.0,-12.5
FFF,2013J,608144,M,North Region,A Level or Equivalent,?,35-55,0,90,Y,Distinction,0,676.0,25.0,3.3465346534653464,-0.10381087323145717,100.0,-1.0
FFF,2013J,608169,M,Wales,HE Qualification,40-50%,35-55,0,90,N,Fail,1,995.0,30.0,3.932806324110672,0.34138778021245425,66.0,-2.0
FFF,2013J,608196,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1,396.0,17.0,3.8076923076923075,-0.49458085117595624,76.0,0.0
FFF,2013J,608198,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,1,268.0,15.0,2.977777777777778,-0.6732185553791558,0.0,0.0
FFF,2013J,608211,M,North Western Region,No Formal quals,10-20,0-35,0,60,N,Withdrawn,1,17.0,5.0,1.4166666666666667,-1.0235159284651174,0.0,0.0
FFF,2013J,608231,M,South Region,HE Qualification,90-100%,35-55,0,120,N,Pass,0,483.0,27.0,3.198675496688742,-0.373163036600344,74.0,-3.0
FFF,2013J,608248,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,90,N,Withdrawn,1,444.0,18.0,3.669421487603306,-0.4275917120997564,76.0,-2.0
FFF,2013J,608280,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Fail,1,563.0,22.0,2.9476439790575917,-0.2615144714733443,62.0,-7.0
FFF,2013J,608348,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,1,1.0,1.0,1.0,-1.0458456414905175,0.0,0.0
FFF,2013J,608349,M,South Region,Lower Than A Level,30-40%,35-55,0,180,N,Pass,0,1923.0,55.0,3.733980582524272,1.636511135685651,70.0,0.0
FFF,2013J,608356,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,0,491.0,19.0,4.345132743362832,-0.36199818008764406,48.0,5.0
FFF,2013J,608421,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,0,1755.0,42.0,4.0625,1.4020491489189517,88.0,-1.0
FFF,2013J,608422,M,North Region,A Level or Equivalent,?,35-55,0,90,N,Pass,0,776.0,18.0,4.591715976331361,0.035749833177292495,61.333333333333336,-0.3333333333333333
FFF,2013J,608453,M,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn,1,76.0,6.0,2.6206896551724137,-0.9411751116839552,0.0,0.0
FFF,2013J,608477,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,0,981.0,26.0,4.605633802816901,0.32184928131522933,90.0,-1.0
FFF,2013J,608535,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,1,22.0,3.0,2.0,-1.01653789314468,0.0,0.0
FFF,2013J,608606,M,West Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,1,0.0,0.0,0.0,-1.0,0.0,0.0
FFF,2013J,608681,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,0,747.0,19.0,4.317919075144508,-0.0047227716812449074,82.33333333333333,0.6666666666666666
FFF,2013J,608698,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,153.0,20.0,1.9870129870129871,-0.8337133677492179,72.0,8.0
FFF,2013J,608727,M,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,1,0.0,0.0,0.0,-1.0,68.0,-1.0
FFF,2013J,608737,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,90,Y,Fail,1,465.0,16.0,3.940677966101695,-0.39828396375391895,60.0,0.0
FFF,2013J,608747,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,590.0,24.0,3.2960893854748603,-0.2238330807429819,96.0,-1.0
FFF,2013J,608753,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,0,864.0,28.0,3.4150197628458496,0.1585632548169922,72.0,1.6666666666666667
FFF,2013J,608827,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,0,597.0,31.0,2.7013574660633486,-0.2140638312943694,78.0,0.0
FFF,2013J,608864,F,Scotland,Post Graduate Qualification,90-100%,35-55,0,120,N,Withdrawn,1,361.0,14.0,4.056179775280899,-0.5434270984190186,100.0,-13.0
