code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,sum_click,date_registration,Risk_Probability,ML_Prediction,Intervention_Status
2,2,1,8,1,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.3128577677321678,86.0%,1,ACTION REQUIRED: High Risk
2,3,1,3,0,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.561357282200525,-0.4788634210505192,73.3%,1,ACTION REQUIRED: High Risk
5,3,1,11,0,0,1,-0.3402289803143462,2.440667382201166,0,-0.7161506950774484,1.2669833029318165,81.1%,1,ACTION REQUIRED: High Risk
3,3,1,5,2,3,0,-0.3402289803143462,0.9797921832794844,0,-0.7179231387363445,-1.879600908896812,93.5%,1,ACTION REQUIRED: High Risk
3,3,0,6,1,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.3640252215100961,0.0489507048046054,45.7%,1,ACTION REQUIRED: High Risk
6,3,1,5,2,6,0,-0.3402289803143462,-1.2115206151030389,0,-0.5737643878127976,0.6579670038682108,21.2%,0,Safe: On Track
5,1,1,11,0,3,0,-0.3402289803143462,1.7102297827403254,0,0.3662215659550841,1.104578956514855,13.8%,0,Safe: On Track
1,0,0,8,0,8,0,1.7441851466378124,-0.4810830156421974,0,-0.4904595358446822,-1.0878797201141246,38.5%,0,Safe: On Track
4,2,1,6,1,6,1,-0.3402289803143462,-0.115864215911777,0,0.2090648948662994,0.0489507048046054,36.5%,0,Safe: On Track
1,2,1,3,2,2,1,1.7441851466378124,1.7102297827403254,0,-0.3864761745227796,-1.250284066531086,34.0%,0,Safe: On Track
2,2,1,5,0,1,0,-0.3402289803143462,0.9797921832794844,0,-0.6062591882258922,0.8203713502851724,77.2%,1,ACTION REQUIRED: High Risk
2,3,1,8,0,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.645843763274571,-0.7833715705823221,77.7%,1,ACTION REQUIRED: High Risk
2,2,1,11,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.680701821899527,-4.031458498921551,84.4%,1,ACTION REQUIRED: High Risk
6,1,1,4,2,2,0,-0.3402289803143462,-1.2115206151030389,0,-0.2653591911648816,0.779770263680932,4.7%,0,Safe: On Track
1,1,0,0,0,4,0,-0.3402289803143462,0.2493545838186435,0,-0.5424512165056337,0.333158311034288,47.2%,1,ACTION REQUIRED: High Risk
5,3,1,1,1,4,0,-0.3402289803143462,-0.4810830156421974,0,0.379219486120322,0.9421746100978934,11.8%,0,Safe: On Track
1,1,0,10,0,3,0,-0.3402289803143462,0.9797921832794844,0,0.2291525896671215,-0.7630710272802019,14.0%,0,Safe: On Track
5,3,1,2,2,1,0,-0.3402289803143462,0.2493545838186435,0,-0.5087747869866084,0.333158311034288,73.9%,1,ACTION REQUIRED: High Risk
2,2,1,9,0,5,0,-0.3402289803143462,-0.4810830156421974,0,-0.0054007878601248,-0.4179617911441587,16.2%,0,Safe: On Track
4,3,1,6,2,1,0,-0.3402289803143462,-1.2115206151030389,0,-0.6098040755436843,-0.3570601612377981,63.8%,1,ACTION REQUIRED: High Risk
4,1,1,7,0,9,0,-0.3402289803143462,0.9797921832794844,0,-0.2104134377391034,0.5158632007533696,37.8%,0,Safe: On Track
1,2,0,12,0,3,1,-0.3402289803143462,0.9797921832794844,0,0.0454092636948957,-0.681868854071721,14.6%,0,Safe: On Track
1,1,0,11,2,0,0,1.7441851466378124,-0.4810830156421974,1,-0.6470253923805017,-1.798398735688331,58.6%,1,ACTION REQUIRED: High Risk
1,1,0,5,0,6,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-2.0826063419180136,86.7%,1,ACTION REQUIRED: High Risk
4,1,1,7,0,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-1.5141911294586483,85.4%,1,ACTION REQUIRED: High Risk
6,3,0,8,2,7,0,-0.3402289803143462,-1.2115206151030389,0,-0.7179231387363445,0.2316555945236871,63.6%,1,ACTION REQUIRED: High Risk
5,2,1,3,2,1,1,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.2113550512215669,82.4%,1,ACTION REQUIRED: High Risk
6,1,0,5,2,1,1,-0.3402289803143462,-1.2115206151030389,0,-0.3628435924041653,0.6376664605660907,1.9%,0,Safe: On Track
2,3,0,6,1,5,1,-0.3402289803143462,-0.4810830156421974,0,1.6376544839365306,-0.6615683107696009,8.1%,0,Safe: On Track
6,3,0,1,0,9,0,-0.3402289803143462,-1.2115206151030389,0,-0.2966723624720455,0.6985680904724512,3.9%,0,Safe: On Track
5,1,1,11,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.7161506950774484,-0.6209672241653605,78.8%,1,ACTION REQUIRED: High Risk
3,3,0,0,2,5,0,-0.3402289803143462,0.9797921832794844,0,-0.7037435894651759,0.5767648306597302,91.2%,1,ACTION REQUIRED: High Risk
3,2,0,4,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.456783106325657,-0.8239726571865624,63.0%,1,ACTION REQUIRED: High Risk
1,3,0,0,2,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.58617149342507,0.8000708069830522,52.7%,1,ACTION REQUIRED: High Risk
4,1,1,0,1,7,0,-0.3402289803143462,-0.4810830156421974,0,0.1074447917562581,0.901573523493653,12.9%,0,Safe: On Track
2,2,1,7,0,5,0,-0.3402289803143462,0.2493545838186435,1,-0.4520565899019341,-2.1841090584286142,64.4%,1,ACTION REQUIRED: High Risk
1,1,0,8,2,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-0.4991639643526394,83.2%,1,ACTION REQUIRED: High Risk
1,3,0,9,2,2,1,1.7441851466378124,-0.4810830156421974,0,-0.7179231387363445,0.2722566811279274,69.2%,1,ACTION REQUIRED: High Risk
5,3,0,0,0,8,0,1.7441851466378124,-0.4810830156421974,1,0.8087416661261358,0.2316555945236871,11.0%,0,Safe: On Track
6,1,1,5,2,1,1,-0.3402289803143462,-1.2115206151030389,0,-0.2535429001055744,0.6579670038682108,2.5%,0,Safe: On Track
6,1,0,8,0,7,0,-0.3402289803143462,-1.2115206151030389,1,-0.1773278227730435,0.4955626574512494,1.2%,0,Safe: On Track
6,1,0,12,3,3,0,-0.3402289803143462,-1.2115206151030389,0,-0.3203049445906597,0.2722566811279274,6.5%,0,Safe: On Track
1,1,0,1,0,6,1,-0.3402289803143462,-0.4810830156421974,0,-0.0237160390020509,0.6985680904724512,12.0%,0,Safe: On Track
1,3,0,10,0,6,0,-0.3402289803143462,0.9797921832794844,0,-0.5135013034103313,0.901573523493653,49.8%,1,ACTION REQUIRED: High Risk
3,1,1,10,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.3179416863787982,0.333158311034288,35.1%,0,Safe: On Track
5,3,0,3,0,7,1,-0.3402289803143462,0.9797921832794844,0,-0.458555549984553,1.1451800431190953,57.3%,1,ACTION REQUIRED: High Risk
3,0,1,6,0,1,1,1.7441851466378124,0.9797921832794844,1,-0.3126243554021101,0.0692512481067256,45.5%,1,ACTION REQUIRED: High Risk
5,3,1,12,1,2,0,-0.3402289803143462,-0.4810830156421974,0,2.188884461853208,0.3737593976385283,8.8%,0,Safe: On Track
6,2,0,0,2,3,0,1.7441851466378124,-0.4810830156421974,0,-0.5087747869866084,0.8203713502851724,18.2%,0,Safe: On Track
6,1,0,0,2,3,0,-0.3402289803143462,-1.2115206151030389,0,0.1044907189914313,0.9624751534000135,2.8%,0,Safe: On Track
3,2,1,9,0,1,0,-0.3402289803143462,0.9797921832794844,0,0.0554531110953068,0.8203713502851724,26.0%,0,Safe: On Track
5,3,1,4,2,1,0,-0.3402289803143462,-0.4810830156421974,0,0.3437706129424006,0.5767648306597302,21.1%,0,Safe: On Track
3,1,1,4,1,0,1,1.7441851466378124,-0.4810830156421974,0,-0.7179231387363445,0.6376664605660907,73.8%,1,ACTION REQUIRED: High Risk
3,2,0,0,2,6,0,3.828599273589971,0.2493545838186435,1,-0.1714196772433899,1.246682759629696,33.9%,0,Safe: On Track
1,1,0,7,1,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.6600233125457395,0.9421746100978934,59.8%,1,ACTION REQUIRED: High Risk
3,2,1,10,1,9,1,-0.3402289803143462,0.2493545838186435,0,-0.035532330061358,1.0639778699106146,18.2%,0,Safe: On Track
2,3,1,3,1,5,2,-0.3402289803143462,0.9797921832794844,0,1.366470604125432,-0.2961585313314376,8.3%,0,Safe: On Track
4,3,1,11,2,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.6736120472639427,1.124879499816975,70.0%,1,ACTION REQUIRED: High Risk
2,2,0,11,2,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.7025619603592452,-1.3720873263438071,84.5%,1,ACTION REQUIRED: High Risk
1,3,0,0,2,3,1,1.7441851466378124,0.9797921832794844,0,-0.3758415125694032,0.0895517914088458,39.6%,0,Safe: On Track
5,3,1,6,0,4,1,1.7441851466378124,-0.4810830156421974,0,-0.6919272984058689,0.9421746100978934,63.3%,1,ACTION REQUIRED: High Risk
1,3,0,0,2,6,1,-0.3402289803143462,0.9797921832794844,1,0.0909019842732281,-1.1690818933226053,18.7%,0,Safe: On Track
1,2,0,0,0,1,1,3.828599273589971,-0.4810830156421974,0,-0.6659314580753931,0.7594697203788118,61.2%,1,ACTION REQUIRED: High Risk
5,3,1,8,4,9,1,-0.3402289803143462,0.9797921832794844,0,1.6524248477606645,0.9421746100978934,7.6%,0,Safe: On Track
5,0,1,8,0,1,0,-0.3402289803143462,-0.4810830156421974,0,-0.6907456692999381,1.0842784132127348,72.8%,1,ACTION REQUIRED: High Risk
1,0,0,0,2,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.4461484443722806,-0.336759617935678,37.8%,0,Safe: On Track
3,1,1,9,2,6,0,1.7441851466378124,-0.4810830156421974,0,-0.3132151699550754,-0.2149563581229569,39.0%,0,Safe: On Track
1,3,0,11,0,1,0,-0.3402289803143462,0.9797921832794844,0,-0.6812926364524924,-1.859300365594692,86.9%,1,ACTION REQUIRED: High Risk
1,3,0,4,2,2,1,-0.3402289803143462,-0.4810830156421974,0,1.0450674873122785,-0.1946558148208367,8.5%,0,Safe: On Track
3,1,1,10,0,9,0,-0.3402289803143462,0.9797921832794844,0,0.3951714790503866,0.6579670038682108,13.5%,0,Safe: On Track
2,2,1,0,2,3,0,-0.3402289803143462,-0.4810830156421974,1,-0.7131966223126216,0.8203713502851724,72.4%,1,ACTION REQUIRED: High Risk
5,1,1,10,0,8,0,-0.3402289803143462,2.440667382201166,0,0.7679754619715263,0.779770263680932,13.5%,0,Safe: On Track
5,1,1,3,2,4,0,-0.3402289803143462,-0.4810830156421974,0,0.3922174062855598,-0.4991639643526394,21.4%,0,Safe: On Track
2,3,0,0,0,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.5920796389547236,0.901573523493653,69.2%,1,ACTION REQUIRED: High Risk
3,2,1,5,0,0,0,-0.3402289803143462,-0.4810830156421974,0,-0.5383155146348763,0.5361637440554897,65.6%,1,ACTION REQUIRED: High Risk
6,2,0,0,2,1,0,-0.3402289803143462,-1.2115206151030389,0,-0.1395156913832607,0.0895517914088458,3.1%,0,Safe: On Track
1,2,0,6,2,6,1,-0.3402289803143462,-0.4810830156421974,0,0.0483633364597225,-0.8036721138844423,12.0%,0,Safe: On Track
5,3,1,10,0,9,0,-0.3402289803143462,-0.4810830156421974,0,1.13900700123377,0.6579670038682108,6.3%,0,Safe: On Track
3,0,0,9,2,4,1,1.7441851466378124,2.440667382201166,1,-0.7126058077596563,-0.4788634210505192,80.8%,1,ACTION REQUIRED: High Risk
5,2,1,12,0,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-0.6412677674674807,84.1%,1,ACTION REQUIRED: High Risk
1,3,0,3,1,3,0,-0.3402289803143462,0.9797921832794844,0,0.1712527634765166,0.8000708069830522,13.9%,0,Safe: On Track
1,3,0,11,2,4,1,-0.3402289803143462,0.9797921832794844,0,-0.7096517349948295,1.0842784132127348,81.7%,1,ACTION REQUIRED: High Risk
1,0,0,1,2,1,0,-0.3402289803143462,-0.4810830156421974,0,0.9150882856599,0.901573523493653,14.8%,0,Safe: On Track
5,1,1,11,2,1,0,-0.3402289803143462,-0.4810830156421974,0,0.2386056225145672,-1.5953933026671292,28.1%,0,Safe: On Track
5,1,1,3,0,1,0,-0.3402289803143462,0.2493545838186435,0,1.6961451246801007,-0.336759617935678,9.4%,0,Safe: On Track
5,1,1,9,2,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.5956245262725157,-1.392387869645927,70.9%,1,ACTION REQUIRED: High Risk
3,3,1,3,2,5,1,-0.3402289803143462,0.9797921832794844,0,2.9598974534729976,-1.859300365594692,8.9%,0,Safe: On Track
3,1,1,8,2,5,0,1.7441851466378124,0.9797921832794844,0,-0.070390388686314,0.6376664605660907,29.3%,0,Safe: On Track
1,1,0,1,0,7,0,-0.3402289803143462,0.9797921832794844,0,-0.6552967961220167,0.8203713502851724,65.9%,1,ACTION REQUIRED: High Risk
3,2,1,0,0,5,0,-0.3402289803143462,-0.4810830156421974,1,-0.7179231387363445,0.1707539646173265,85.4%,1,ACTION REQUIRED: High Risk
4,3,1,12,0,6,0,-0.3402289803143462,-0.4810830156421974,0,0.303004408787791,0.9421746100978934,7.8%,0,Safe: On Track
3,1,1,7,0,1,0,-0.3402289803143462,0.9797921832794844,0,-0.4727350992557216,-2.691622640981619,71.4%,1,ACTION REQUIRED: High Risk
2,2,1,3,1,9,2,-0.3402289803143462,-0.2376038158219171,0,-0.4384678551837309,0.8203713502851724,65.5%,1,ACTION REQUIRED: High Risk
1,2,0,4,0,5,1,-0.3402289803143462,-0.4810830156421974,0,-0.5235451508107423,-0.2555574447271972,42.7%,1,ACTION REQUIRED: High Risk
2,3,1,1,0,9,0,-0.3402289803143462,-0.4810830156421974,0,0.9706248536386436,-0.9254753736971634,8.5%,0,Safe: On Track
3,0,1,12,2,0,0,3.828599273589971,-0.4810830156421974,0,-0.1282902148769189,0.8000708069830522,37.9%,0,Safe: On Track
2,2,1,6,4,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.173192120902286,0.9624751534000135,27.1%,0,Safe: On Track
1,0,0,1,2,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.5808541624483818,0.2316555945236871,51.2%,1,ACTION REQUIRED: High Risk
5,0,1,11,2,6,0,-0.3402289803143462,-0.4810830156421974,0,0.7278000723698821,0.3534588543364081,15.3%,0,Safe: On Track
5,2,0,4,2,10,1,-0.3402289803143462,-0.4810830156421974,0,2.2674627973976,-0.3976612478420385,8.0%,0,Safe: On Track
5,2,1,5,2,3,0,-0.3402289803143462,-0.4810830156421974,0,0.1517558832286598,-1.2908851531353265,29.5%,0,Safe: On Track
5,2,1,7,0,6,0,-0.3402289803143462,-0.4810830156421974,0,0.1883863855125119,-0.7833715705823221,18.3%,0,Safe: On Track
5,0,1,8,0,4,0,1.7441851466378124,0.9797921832794844,0,1.9673290044911995,0.0895517914088458,12.1%,0,Safe: On Track
1,3,0,0,1,7,1,-0.3402289803143462,0.9797921832794844,0,0.3573593476606038,0.678267547170331,11.4%,0,Safe: On Track
1,1,0,9,2,2,0,-0.3402289803143462,0.2493545838186435,0,-0.645843763274571,-1.1893824366247254,73.8%,1,ACTION REQUIRED: High Risk
3,0,0,8,0,4,0,-0.3402289803143462,0.2493545838186435,0,-0.7025619603592452,0.9827756967021336,81.6%,1,ACTION REQUIRED: High Risk
3,1,0,8,2,5,0,1.7441851466378124,-0.4810830156421974,0,-0.3173508718258329,0.2316555945236871,38.6%,0,Safe: On Track
1,2,0,10,0,6,1,-0.3402289803143462,0.2493545838186435,0,-0.7090609204418642,0.1098523347109659,84.3%,1,ACTION REQUIRED: High Risk
3,0,1,12,2,8,1,1.7441851466378124,-0.4810830156421974,0,-0.5873531225310008,-0.1946558148208367,54.2%,1,ACTION REQUIRED: High Risk
4,1,1,11,2,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.6795201927935963,-1.5141911294586483,80.3%,1,ACTION REQUIRED: High Risk
6,3,0,7,0,7,0,-0.3402289803143462,-1.2115206151030389,0,-0.4762799865735137,1.368486019442417,4.7%,0,Safe: On Track
5,0,1,8,2,8,1,-0.3402289803143462,0.2493545838186435,0,2.328316696353032,-1.65629493257349,7.7%,0,Safe: On Track
6,1,0,9,2,1,0,-0.3402289803143462,-1.2115206151030389,0,-0.6263468830267143,0.008349618200365,40.0%,1,ACTION REQUIRED: High Risk
5,1,1,5,2,6,0,-0.3402289803143462,-0.4810830156421974,0,-0.5524950639060447,0.8609724368894127,62.7%,1,ACTION REQUIRED: High Risk
1,1,0,7,2,7,1,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,0.7594697203788118,73.3%,1,ACTION REQUIRED: High Risk
1,3,0,6,2,5,0,-0.3402289803143462,0.9797921832794844,0,2.0453165254826264,1.124879499816975,8.5%,0,Safe: On Track
2,2,1,0,2,6,1,-0.3402289803143462,-0.4810830156421974,0,0.639768703978044,0.5158632007533696,12.4%,0,Safe: On Track
1,1,0,5,0,1,0,-0.3402289803143462,0.9797921832794844,0,-0.6966538148295917,0.6376664605660907,80.7%,1,ACTION REQUIRED: High Risk
4,3,0,1,2,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.0774801633218983,-0.1743552715187165,19.9%,0,Safe: On Track
3,3,0,5,1,7,1,-0.3402289803143462,-0.4810830156421974,0,2.401577700920736,0.3940599409406485,7.8%,0,Safe: On Track
3,3,0,10,0,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.3409834539444472,-1.6359943892713698,39.3%,0,Safe: On Track
5,1,1,8,2,2,0,-0.3402289803143462,-0.4810830156421974,0,0.3414073547305392,-0.0728525550081156,27.0%,0,Safe: On Track
1,3,1,9,2,1,1,-0.3402289803143462,-0.4810830156421974,1,-0.3398018248385164,1.104578956514855,28.7%,0,Safe: On Track
5,0,1,5,2,2,0,5.9130134005421295,2.440667382201166,0,-0.7179231387363445,-1.351786783041687,84.2%,1,ACTION REQUIRED: High Risk
6,3,0,11,2,0,0,-0.3402289803143462,-1.2115206151030389,0,-0.4975493104802665,1.3481854761402972,13.4%,0,Safe: On Track
5,2,0,7,2,0,0,-0.3402289803143462,-0.4810830156421974,0,1.0492031891830358,-0.9660764603014036,14.8%,0,Safe: On Track
5,3,1,8,2,8,0,3.828599273589971,-0.4810830156421974,0,-0.7179231387363445,-0.6412677674674807,74.8%,1,ACTION REQUIRED: High Risk
2,2,1,12,2,2,0,-0.3402289803143462,0.9797921832794844,0,-0.3073070244254219,-1.1081802634162448,44.2%,1,ACTION REQUIRED: High Risk
5,1,1,0,0,3,0,-0.3402289803143462,-0.4810830156421974,0,0.8577792740222605,0.3737593976385283,10.9%,0,Safe: On Track
5,1,1,10,2,0,0,1.7441851466378124,-0.4810830156421974,0,-0.7179231387363445,0.4143604842427688,71.9%,1,ACTION REQUIRED: High Risk
3,3,1,7,2,6,0,-0.3402289803143462,-0.4810830156421974,0,-0.0231252244490855,0.6173659172639705,16.8%,0,Safe: On Track
3,1,1,12,2,4,0,-0.3402289803143462,0.2493545838186435,0,-0.6493886505923632,-0.0931530983102358,78.6%,1,ACTION REQUIRED: High Risk
2,2,0,11,0,7,0,-0.3402289803143462,0.9797921832794844,0,-0.3965200219231907,-4.396868278359714,47.4%,1,ACTION REQUIRED: High Risk
6,2,0,9,2,2,0,-0.3402289803143462,-1.2115206151030389,0,-0.5779000896835551,-0.4788634210505192,20.5%,0,Safe: On Track
5,1,1,0,0,2,0,-0.3402289803143462,-0.4810830156421974,0,1.017299203322907,-0.4382623344462789,12.6%,0,Safe: On Track
4,3,1,4,2,10,0,-0.3402289803143462,-1.2115206151030389,0,0.880230227034944,1.449688192650898,6.4%,0,Safe: On Track
2,2,1,6,2,1,0,-0.3402289803143462,0.2493545838186435,0,-0.5205910780459155,-1.1893824366247254,79.4%,1,ACTION REQUIRED: High Risk
1,2,0,6,2,4,0,-0.3402289803143462,-0.4810830156421974,0,-0.6523427233571899,-2.0826063419180136,66.2%,1,ACTION REQUIRED: High Risk
6,2,0,1,0,7,0,-0.3402289803143462,-1.2115206151030389,0,-0.6121673337555458,1.2060816730254558,19.7%,0,Safe: On Track
1,3,1,6,1,4,1,1.7441851466378124,-0.4810830156421974,1,-0.6316642140034024,0.6376664605660907,51.8%,1,ACTION REQUIRED: High Risk
1,0,0,5,0,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-0.3976612478420385,81.2%,1,ACTION REQUIRED: High Risk
3,1,0,6,0,0,0,-0.3402289803143462,0.9797921832794844,1,-0.7179231387363445,0.678267547170331,88.2%,1,ACTION REQUIRED: High Risk
2,3,1,6,1,0,0,-0.3402289803143462,0.9797921832794844,0,-0.3894302472876064,-0.4788634210505192,60.6%,1,ACTION REQUIRED: High Risk
6,2,0,3,0,2,1,-0.3402289803143462,-1.2115206151030389,1,-0.5666746131772133,1.104578956514855,14.7%,0,Safe: On Track
4,3,0,3,0,4,0,-0.3402289803143462,0.2493545838186435,0,-0.0579832830740415,0.9421746100978934,24.3%,0,Safe: On Track
3,2,0,1,2,6,0,1.7441851466378124,-0.4810830156421974,1,-0.4963676813743358,0.5361637440554897,58.5%,1,ACTION REQUIRED: High Risk
1,1,0,11,1,1,1,-0.3402289803143462,0.9797921832794844,0,-0.7179231387363445,-0.5194645076547597,83.9%,1,ACTION REQUIRED: High Risk
6,1,0,11,0,9,0,-0.3402289803143462,-1.2115206151030389,0,0.0389103036122768,-1.4532894995522878,9.5%,0,Safe: On Track
3,1,0,5,1,0,0,7.997427527494287,0.2493545838186435,1,-0.687200781982146,-1.9608030821052924,75.0%,1,ACTION REQUIRED: High Risk
2,2,1,8,0,4,0,-0.3402289803143462,0.9797921832794844,0,-0.0024467150952981,0.8609724368894127,23.6%,0,Safe: On Track
4,3,1,6,2,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.0420312901439769,1.0436773266084944,15.7%,0,Safe: On Track
3,1,1,12,0,2,0,1.7441851466378124,0.9797921832794844,1,-0.7143782514185524,-0.1743552715187165,82.3%,1,ACTION REQUIRED: High Risk
2,3,1,1,1,7,1,-0.3402289803143462,-1.2115206151030389,0,-0.0443945483558383,-1.0675791768120044,13.8%,0,Safe: On Track
2,3,0,6,1,7,0,-0.3402289803143462,1.7102297827403254,0,0.9269045767192072,0.2113550512215669,12.8%,0,Safe: On Track
6,1,0,5,2,4,1,-0.3402289803143462,-1.2115206151030389,0,-0.1525136115484985,-1.7577976490840908,1.0%,0,Safe: On Track
2,2,1,8,2,4,0,-0.3402289803143462,-0.4810830156421974,0,0.1706619489235512,-2.062305798615893,22.1%,0,Safe: On Track
5,2,1,1,0,7,0,-0.3402289803143462,-0.4810830156421974,0,0.7614765018889074,0.5970653739618503,10.0%,0,Safe: On Track
5,0,1,6,1,8,1,-0.3402289803143462,-0.4810830156421974,0,2.7667010946533264,0.9421746100978934,6.8%,0,Safe: On Track
5,3,0,8,2,2,0,-0.3402289803143462,0.9797921832794844,0,0.2959146341522067,0.0489507048046054,26.8%,0,Safe: On Track
5,2,1,8,2,6,1,1.7441851466378124,-0.4810830156421974,0,-0.6854283383232499,-1.3111856964374466,68.9%,1,ACTION REQUIRED: High Risk
1,1,0,9,0,7,1,-0.3402289803143462,0.9797921832794844,0,0.3768562279084606,-1.1893824366247254,14.2%,0,Safe: On Track
1,3,0,7,1,8,1,-0.3402289803143462,0.9797921832794844,0,-0.0916597125930668,0.8203713502851724,18.0%,0,Safe: On Track
1,2,0,2,0,10,1,-0.3402289803143462,-0.4810830156421974,0,-0.5814449770013472,-0.5194645076547597,42.0%,1,ACTION REQUIRED: High Risk
6,2,1,8,2,8,1,-0.3402289803143462,-1.2115206151030389,0,-0.7143782514185524,1.246682759629696,37.7%,0,Safe: On Track
5,1,0,8,2,5,0,-0.3402289803143462,0.9797921832794844,0,3.01307076323988,0.8000708069830522,14.5%,0,Safe: On Track
5,2,1,8,0,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.5548583221179062,-0.9457759169992837,66.8%,1,ACTION REQUIRED: High Risk
4,1,1,6,2,7,1,-0.3402289803143462,-1.2115206151030389,0,-0.4703718410438602,-0.4585628777483991,49.0%,1,ACTION REQUIRED: High Risk
4,2,1,0,1,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.5702195004950055,1.0639778699106146,57.6%,1,ACTION REQUIRED: High Risk
3,2,1,0,2,2,0,-0.3402289803143462,-0.4810830156421974,0,-0.018989522578328,-0.1743552715187165,24.4%,0,Safe: On Track
3,3,0,7,2,1,0,-0.3402289803143462,0.9797921832794844,0,-0.7143782514185524,0.779770263680932,89.2%,1,ACTION REQUIRED: High Risk
3,3,1,0,0,9,0,-0.3402289803143462,-0.4810830156421974,0,-0.6216203666029915,-1.1893824366247254,74.5%,1,ACTION REQUIRED: High Risk
2,3,1,5,1,9,0,-0.3402289803143462,-1.2115206151030389,0,1.0533388910537933,0.5564642873576099,8.4%,0,Safe: On Track
3,2,0,6,1,4,0,-0.3402289803143462,-0.4810830156421974,0,0.2563300591035279,0.5158632007533696,15.2%,0,Safe: On Track
0,3,1,10,0,6,0,-0.3402289803143462,-0.4810830156421974,0,0.2557392445505625,0.8203713502851724,10.2%,0,Safe: On Track
5,3,1,2,0,9,0,-0.3402289803143462,-0.4810830156421974,0,1.2110863766955433,0.9421746100978934,6.2%,0,Safe: On Track
3,3,1,10,0,4,0,1.7441851466378124,-0.4810830156421974,0,-0.3303487919910707,-0.4991639643526394,30.5%,0,Safe: On Track
3,1,1,7,0,6,1,-0.3402289803143462,-0.4810830156421974,1,-0.5442236601645297,-0.113453641612356,59.1%,1,ACTION REQUIRED: High Risk
6,3,0,0,2,3,1,-0.3402289803143462,-1.2115206151030389,0,0.397534737262248,-1.0878797201141246,4.6%,0,Safe: On Track
2,2,0,6,0,5,0,-0.3402289803143462,-1.2115206151030389,0,-0.5383155146348763,1.0639778699106146,54.1%,1,ACTION REQUIRED: High Risk
5,1,1,8,2,6,0,-0.3402289803143462,0.2493545838186435,0,1.7109154885042346,-2.305912318241336,14.9%,0,Safe: On Track
5,2,0,8,0,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.7179231387363445,-1.0675791768120044,87.1%,1,ACTION REQUIRED: High Risk
3,1,1,1,2,6,1,-0.3402289803143462,0.9797921832794844,0,-0.1909165574912467,0.5564642873576099,39.8%,0,Safe: On Track
1,3,1,2,0,8,0,-0.3402289803143462,-0.4810830156421974,0,-0.4626912518553105,1.4699887359530182,26.5%,0,Safe: On Track
1,2,0,0,2,0,0,-0.3402289803143462,0.2493545838186435,0,-0.5725827587068668,-1.128480806718365,58.6%,1,ACTION REQUIRED: High Risk
5,3,1,1,2,3,0,-0.3402289803143462,-0.4810830156421974,0,-0.7173323241833791,-1.0878797201141246,86.9%,1,ACTION REQUIRED: High Risk
3,2,1,0,0,4,0,-0.3402289803143462,-0.4810830156421974,0,-0.3587078905334078,0.678267547170331,37.7%,0,Safe: On Track
2,3,1,11,2,3,0,-0.3402289803143462,0.2493545838186435,0,-0.5016850123510241,1.104578956514855,68.5%,1,ACTION REQUIRED: High Risk
2,3,1,8,0,9,0,1.7441851466378124,-0.4810830156421974,0,-0.4455576298193152,0.2722566811279274,49.5%,1,ACTION REQUIRED: High Risk
3,3,0,6,1,5,0,-0.3402289803143462,-0.4810830156421974,0,-0.5335889982111534,0.5158632007533696,61.1%,1,ACTION REQUIRED: High Risk
5,3,1,6,0,4,0,-0.3402289803143462,0.9797921832794844,0,1.406055179174111,0.9421746100978934,7.6%,0,Safe: On Track
2,3,1,8,0,7,0,-0.3402289803143462,-0.4810830156421974,0,-0.2884009587305305,1.0639778699106146,21.6%,0,Safe: On Track
